dep,date2,golos
Салійчук О.В.,2021-09-12,161
Салійчук О.В.,2021-09-26,150
Салійчук О.В.,2021-10-10,111
Салійчук О.В.,2021-10-24,442
Салійчук О.В.,2021-11-07,377
Салійчук О.В.,2021-11-21,164
Салійчук О.В.,2021-12-05,330
Салійчук О.В.,2021-12-19,218
Салійчук О.В.,2022-01-30,116
Салійчук О.В.,2022-02-06,0
Салійчук О.В.,2022-02-20,153
Салійчук О.В.,2022-02-27,34
Салійчук О.В.,2022-04-24,78
Салійчук О.В.,2022-05-08,86
Салійчук О.В.,2022-05-15,45
Салійчук О.В.,2022-05-22,30
Салійчук О.В.,2022-06-05,53
Салійчук О.В.,2022-06-19,38
Салійчук О.В.,2022-06-26,71
Салійчук О.В.,2022-07-03,46
Салійчук О.В.,2022-07-10,100
Салійчук О.В.,2022-07-24,94
Салійчук О.В.,2022-07-31,212
Салійчук О.В.,2022-08-21,138
Салійчук О.В.,2022-09-04,51
Салійчук О.В.,2022-09-11,73
Салійчук О.В.,2022-09-25,129
Салійчук О.В.,2022-10-09,194
Салійчук О.В.,2022-10-23,77
Салійчук О.В.,2022-11-06,102
Салійчук О.В.,2022-11-20,100
Салійчук О.В.,2022-12-04,98
Салійчук О.В.,2022-12-18,86
Салійчук О.В.,2023-01-15,154
Салійчук О.В.,2023-02-12,155
Санченко О.В.,2020-12-20,192
Санченко О.В.,2021-01-31,209
Санченко О.В.,2021-02-07,174
Санченко О.В.,2021-02-21,176
Санченко О.В.,2021-02-28,4
Санченко О.В.,2021-03-07,151
Санченко О.В.,2021-03-21,391
Санченко О.В.,2021-04-04,51
Санченко О.В.,2021-04-18,508
Санченко О.В.,2021-05-02,306
Санченко О.В.,2021-05-23,238
Санченко О.В.,2021-06-06,218
Санченко О.В.,2021-06-20,343
Санченко О.В.,2021-07-04,312
Санченко О.В.,2021-07-18,376
Санченко О.В.,2021-07-25,0
Санченко О.В.,2021-08-29,3
Санченко О.В.,2021-09-12,114
Санченко О.В.,2021-09-26,140
Санченко О.В.,2021-10-10,100
Санченко О.В.,2021-10-24,357
Санченко О.В.,2021-11-07,328
Санченко О.В.,2021-11-21,160
Санченко О.В.,2021-12-05,312
Санченко О.В.,2021-12-19,199
Санченко О.В.,2022-01-30,109
Санченко О.В.,2022-02-06,24
Санченко О.В.,2022-02-20,148
Санченко О.В.,2022-02-27,25
Санченко О.В.,2022-04-24,78
Санченко О.В.,2022-05-08,90
Санченко О.В.,2022-05-15,45
Санченко О.В.,2022-05-22,0
Санченко О.В.,2022-06-05,53
Санченко О.В.,2022-06-19,38
Санченко О.В.,2022-06-26,71
Санченко О.В.,2022-07-03,43
Санченко О.В.,2022-07-10,97
Санченко О.В.,2022-07-24,94
Санченко О.В.,2022-07-31,212
Санченко О.В.,2022-08-21,138
Санченко О.В.,2022-09-04,51
Санченко О.В.,2022-09-11,73
Санченко О.В.,2022-09-25,129
Санченко О.В.,2022-10-09,196
Санченко О.В.,2022-10-23,77
Санченко О.В.,2022-11-06,90
Санченко О.В.,2022-11-20,100
Санченко О.В.,2022-12-04,13
Санченко О.В.,2022-12-18,85
Санченко О.В.,2023-01-15,155
Санченко О.В.,2023-02-12,155
Світлична Ю.О.,2020-12-20,91
Світлична Ю.О.,2021-01-31,210
Світлична Ю.О.,2021-02-07,173
Світлична Ю.О.,2021-02-21,178
Світлична Ю.О.,2021-02-28,4
Світлична Ю.О.,2021-03-07,155
Світлична Ю.О.,2021-03-21,400
Світлична Ю.О.,2021-04-04,47
Світлична Ю.О.,2021-04-18,439
Світлична Ю.О.,2021-05-02,0
Світлична Ю.О.,2021-05-23,0
Світлична Ю.О.,2021-06-06,0
Світлична Ю.О.,2021-06-20,328
Світлична Ю.О.,2021-07-04,252
Світлична Ю.О.,2021-07-18,318
Світлична Ю.О.,2021-07-25,9
Світлична Ю.О.,2021-08-29,4
Світлична Ю.О.,2021-09-12,151
Світлична Ю.О.,2021-09-26,162
Світлична Ю.О.,2021-10-10,92
Світлична Ю.О.,2021-10-24,425
Світлична Ю.О.,2021-11-07,372
Світлична Ю.О.,2021-11-21,161
Світлична Ю.О.,2021-12-05,161
Світлична Ю.О.,2021-12-19,164
Світлична Ю.О.,2022-01-30,110
Світлична Ю.О.,2022-02-06,24
Світлична Ю.О.,2022-02-20,153
Світлична Ю.О.,2022-02-27,33
Світлична Ю.О.,2022-04-24,78
Світлична Ю.О.,2022-05-08,72
Світлична Ю.О.,2022-05-15,45
Світлична Ю.О.,2022-05-22,30
Світлична Ю.О.,2022-06-05,44
Світлична Ю.О.,2022-06-19,38
Світлична Ю.О.,2022-06-26,56
Світлична Ю.О.,2022-07-03,46
Світлична Ю.О.,2022-07-10,96
Світлична Ю.О.,2022-07-24,89
Світлична Ю.О.,2022-07-31,211
Світлична Ю.О.,2022-08-21,133
Світлична Ю.О.,2022-09-04,0
Світлична Ю.О.,2022-09-11,74
Світлична Ю.О.,2022-09-25,105
Світлична Ю.О.,2022-10-09,177
Світлична Ю.О.,2022-10-23,77
Світлична Ю.О.,2022-11-06,70
Світлична Ю.О.,2022-11-20,100
Світлична Ю.О.,2022-12-04,92
Світлична Ю.О.,2022-12-18,85
Світлична Ю.О.,2023-01-15,0
Світлична Ю.О.,2023-02-12,105
Северин С.С.,2020-12-20,190
Северин С.С.,2021-01-31,211
Северин С.С.,2021-02-07,165
Северин С.С.,2021-02-21,161
Северин С.С.,2021-02-28,4
Северин С.С.,2021-03-07,117
Северин С.С.,2021-03-21,396
Северин С.С.,2021-04-04,47
Северин С.С.,2021-04-18,527
Северин С.С.,2021-05-02,375
Северин С.С.,2021-05-23,265
Северин С.С.,2021-06-06,222
Северин С.С.,2021-06-20,344
Северин С.С.,2021-07-04,344
Северин С.С.,2021-07-18,420
Северин С.С.,2021-07-25,0
Северин С.С.,2021-08-29,0
Северин С.С.,2021-09-12,162
Северин С.С.,2021-09-26,129
Северин С.С.,2021-10-10,109
Северин С.С.,2021-10-24,405
Северин С.С.,2021-11-07,355
Северин С.С.,2021-11-21,161
Северин С.С.,2021-12-05,304
Северин С.С.,2021-12-19,206
Северин С.С.,2022-01-30,116
Северин С.С.,2022-02-06,22
Северин С.С.,2022-02-20,137
Северин С.С.,2022-02-27,0
Северин С.С.,2022-04-24,3
Северин С.С.,2022-05-08,90
Северин С.С.,2022-05-15,41
Северин С.С.,2022-05-22,5
Северин С.С.,2022-06-05,0
Северин С.С.,2022-06-19,37
Северин С.С.,2022-06-26,0
Северин С.С.,2022-07-03,46
Северин С.С.,2022-07-10,83
Северин С.С.,2022-07-24,0
Северин С.С.,2022-07-31,212
Северин С.С.,2022-08-21,137
Северин С.С.,2022-09-04,50
Северин С.С.,2022-09-11,63
Северин С.С.,2022-09-25,129
Северин С.С.,2022-10-09,194
Северин С.С.,2022-10-23,32
Северин С.С.,2022-11-06,105
Северин С.С.,2022-11-20,100
Северин С.С.,2022-12-04,98
Северин С.С.,2022-12-18,78
Северин С.С.,2023-01-15,146
Северин С.С.,2023-02-12,156
Семінський О.В.,2020-12-20,194
Семінський О.В.,2021-01-31,215
Семінський О.В.,2021-02-07,175
Семінський О.В.,2021-02-21,178
Семінський О.В.,2021-02-28,4
Семінський О.В.,2021-03-07,106
Семінський О.В.,2021-03-21,380
Семінський О.В.,2021-04-04,50
Семінський О.В.,2021-04-18,543
Семінський О.В.,2021-05-02,362
Семінський О.В.,2021-05-23,257
Семінський О.В.,2021-06-06,224
Семінський О.В.,2021-06-20,385
Семінський О.В.,2021-07-04,336
Семінський О.В.,2021-07-18,407
Семінський О.В.,2021-07-25,0
Семінський О.В.,2021-08-29,4
Семінський О.В.,2021-09-12,158
Семінський О.В.,2021-09-26,130
Семінський О.В.,2021-10-10,84
Семінський О.В.,2021-10-24,428
Семінський О.В.,2021-11-07,369
Семінський О.В.,2021-11-21,157
Семінський О.В.,2021-12-05,318
Семінський О.В.,2021-12-19,193
Семінський О.В.,2022-01-30,110
Семінський О.В.,2022-02-06,26
Семінський О.В.,2022-02-20,146
Семінський О.В.,2022-02-27,29
Семінський О.В.,2022-04-24,78
Семінський О.В.,2022-05-08,90
Семінський О.В.,2022-05-15,45
Семінський О.В.,2022-05-22,30
Семінський О.В.,2022-06-05,53
Семінський О.В.,2022-06-19,38
Семінський О.В.,2022-06-26,71
Семінський О.В.,2022-07-03,46
Семінський О.В.,2022-07-10,100
Семінський О.В.,2022-07-24,93
Семінський О.В.,2022-07-31,212
Семінський О.В.,2022-08-21,138
Семінський О.В.,2022-09-04,51
Семінський О.В.,2022-09-11,68
Семінський О.В.,2022-09-25,124
Семінський О.В.,2022-10-09,192
Семінський О.В.,2022-10-23,45
Семінський О.В.,2022-11-06,90
Семінський О.В.,2022-11-20,100
Семінський О.В.,2022-12-04,98
Семінський О.В.,2022-12-18,86
Семінський О.В.,2023-01-15,160
Семінський О.В.,2023-02-12,156
Синютка О.М.,2020-12-20,196
Синютка О.М.,2021-01-31,216
Синютка О.М.,2021-02-07,0
Синютка О.М.,2021-02-21,179
Синютка О.М.,2021-02-28,4
Синютка О.М.,2021-03-07,155
Синютка О.М.,2021-03-21,400
Синютка О.М.,2021-04-04,51
Синютка О.М.,2021-04-18,551
Синютка О.М.,2021-05-02,370
Синютка О.М.,2021-05-23,272
Синютка О.М.,2021-06-06,222
Синютка О.М.,2021-06-20,389
Синютка О.М.,2021-07-04,330
Синютка О.М.,2021-07-18,395
Синютка О.М.,2021-07-25,0
Синютка О.М.,2021-08-29,3
Синютка О.М.,2021-09-12,161
Синютка О.М.,2021-09-26,159
Синютка О.М.,2021-10-10,109
Синютка О.М.,2021-10-24,451
Синютка О.М.,2021-11-07,371
Синютка О.М.,2021-11-21,133
Синютка О.М.,2021-12-05,333
Синютка О.М.,2021-12-19,159
Синютка О.М.,2022-01-30,115
Синютка О.М.,2022-02-06,27
Синютка О.М.,2022-02-20,90
Синютка О.М.,2022-02-27,34
Синютка О.М.,2022-04-24,78
Синютка О.М.,2022-05-08,90
Синютка О.М.,2022-05-15,45
Синютка О.М.,2022-05-22,30
Синютка О.М.,2022-06-05,53
Синютка О.М.,2022-06-19,38
Синютка О.М.,2022-06-26,70
Синютка О.М.,2022-07-03,46
Синютка О.М.,2022-07-10,100
Синютка О.М.,2022-07-24,93
Синютка О.М.,2022-07-31,212
Синютка О.М.,2022-08-21,138
Синютка О.М.,2022-09-04,51
Синютка О.М.,2022-09-11,73
Синютка О.М.,2022-09-25,129
Синютка О.М.,2022-10-09,198
Синютка О.М.,2022-10-23,77
Синютка О.М.,2022-11-06,105
Синютка О.М.,2022-11-20,1
Синютка О.М.,2022-12-04,97
Синютка О.М.,2022-12-18,82
Синютка О.М.,2023-01-15,160
Синютка О.М.,2023-02-12,153
Скорик М.Л.,2020-12-20,182
Скорик М.Л.,2021-01-31,206
Скорик М.Л.,2021-02-07,104
Скорик М.Л.,2021-02-21,0
Скорик М.Л.,2021-02-28,0
Скорик М.Л.,2021-03-07,47
Скорик М.Л.,2021-03-21,317
Скорик М.Л.,2021-04-04,1
Скорик М.Л.,2021-04-18,367
Скорик М.Л.,2021-05-02,265
Скорик М.Л.,2021-05-23,185
Скорик М.Л.,2021-06-06,208
Скорик М.Л.,2021-06-20,72
Скорик М.Л.,2021-07-04,271
Скорик М.Л.,2021-07-18,272
Скорик М.Л.,2021-07-25,0
Скорик М.Л.,2021-08-29,0
Скорик М.Л.,2021-09-12,35
Скорик М.Л.,2021-09-26,57
Скорик М.Л.,2021-10-10,38
Скорик М.Л.,2021-10-24,300
Скорик М.Л.,2021-11-07,331
Скорик М.Л.,2021-11-21,119
Скорик М.Л.,2021-12-05,216
Скорик М.Л.,2021-12-19,212
Скорик М.Л.,2022-01-30,106
Скорик М.Л.,2022-02-06,19
Скорик М.Л.,2022-02-20,118
Скорик М.Л.,2022-02-27,20
Скорик М.Л.,2022-04-24,33
Скорик М.Л.,2022-05-08,0
Скорик М.Л.,2022-05-15,45
Скорик М.Л.,2022-05-22,0
Скорик М.Л.,2022-06-05,53
Скорик М.Л.,2022-06-19,36
Скорик М.Л.,2022-06-26,24
Скорик М.Л.,2022-07-03,46
Скорик М.Л.,2022-07-10,99
Скорик М.Л.,2022-07-24,78
Скорик М.Л.,2022-07-31,174
Скорик М.Л.,2022-08-21,115
Скорик М.Л.,2022-09-04,51
Скорик М.Л.,2022-09-11,40
Скорик М.Л.,2022-09-25,0
Скорик М.Л.,2022-10-09,199
Скорик М.Л.,2022-10-23,73
Скорик М.Л.,2022-11-06,104
Скорик М.Л.,2022-11-20,100
Скорик М.Л.,2022-12-04,0
Скорик М.Л.,2022-12-18,86
Скорик М.Л.,2023-01-15,120
Скорик М.Л.,2023-02-12,127
Скороход А.К.,2020-12-20,162
Скороход А.К.,2021-01-31,201
Скороход А.К.,2021-02-07,168
Скороход А.К.,2021-02-21,177
Скороход А.К.,2021-02-28,4
Скороход А.К.,2021-03-07,145
Скороход А.К.,2021-03-21,1
Скороход А.К.,2021-04-04,51
Скороход А.К.,2021-04-18,430
Скороход А.К.,2021-05-02,340
Скороход А.К.,2021-05-23,263
Скороход А.К.,2021-06-06,218
Скороход А.К.,2021-06-20,355
Скороход А.К.,2021-07-04,136
Скороход А.К.,2021-07-18,377
Скороход А.К.,2021-07-25,9
Скороход А.К.,2021-08-29,4
Скороход А.К.,2021-09-12,153
Скороход А.К.,2021-09-26,156
Скороход А.К.,2021-10-10,39
Скороход А.К.,2021-10-24,0
Скороход А.К.,2021-11-07,278
Скороход А.К.,2021-11-21,131
Скороход А.К.,2021-12-05,319
Скороход А.К.,2021-12-19,214
Скороход А.К.,2022-01-30,112
Скороход А.К.,2022-02-06,25
Скороход А.К.,2022-02-20,112
Скороход А.К.,2022-02-27,33
Скороход А.К.,2022-04-24,78
Скороход А.К.,2022-05-08,90
Скороход А.К.,2022-05-15,45
Скороход А.К.,2022-05-22,30
Скороход А.К.,2022-06-05,53
Скороход А.К.,2022-06-19,38
Скороход А.К.,2022-06-26,71
Скороход А.К.,2022-07-03,46
Скороход А.К.,2022-07-10,94
Скороход А.К.,2022-07-24,94
Скороход А.К.,2022-07-31,203
Скороход А.К.,2022-08-21,137
Скороход А.К.,2022-09-04,51
Скороход А.К.,2022-09-11,73
Скороход А.К.,2022-09-25,129
Скороход А.К.,2022-10-09,81
Скороход А.К.,2022-10-23,77
Скороход А.К.,2022-11-06,100
Скороход А.К.,2022-11-20,100
Скороход А.К.,2022-12-04,93
Скороход А.К.,2022-12-18,84
Скороход А.К.,2023-01-15,160
Скороход А.К.,2023-02-12,84
Скрипка Т.В.,2021-10-10,106
Скрипка Т.В.,2021-10-24,449
Скрипка Т.В.,2021-11-07,369
Скрипка Т.В.,2021-11-21,161
Скрипка Т.В.,2021-12-05,329
Скрипка Т.В.,2021-12-19,214
Скрипка Т.В.,2022-01-30,115
Скрипка Т.В.,2022-02-06,27
Скрипка Т.В.,2022-02-20,152
Скрипка Т.В.,2022-02-27,33
Скрипка Т.В.,2022-04-24,78
Скрипка Т.В.,2022-05-08,90
Скрипка Т.В.,2022-05-15,45
Скрипка Т.В.,2022-05-22,30
Скрипка Т.В.,2022-06-05,53
Скрипка Т.В.,2022-06-19,38
Скрипка Т.В.,2022-06-26,71
Скрипка Т.В.,2022-07-03,46
Скрипка Т.В.,2022-07-10,100
Скрипка Т.В.,2022-07-24,94
Скрипка Т.В.,2022-07-31,212
Скрипка Т.В.,2022-08-21,138
Скрипка Т.В.,2022-09-04,51
Скрипка Т.В.,2022-09-11,74
Скрипка Т.В.,2022-09-25,129
Скрипка Т.В.,2022-10-09,199
Скрипка Т.В.,2022-10-23,77
Скрипка Т.В.,2022-11-06,105
Скрипка Т.В.,2022-11-20,100
Скрипка Т.В.,2022-12-04,98
Скрипка Т.В.,2022-12-18,86
Скрипка Т.В.,2023-01-15,160
Скрипка Т.В.,2023-02-12,155
Скічко О.О.,2020-12-20,187
Скічко О.О.,2021-01-31,206
Скічко О.О.,2021-02-07,0
Скічко О.О.,2021-02-21,0
Скічко О.О.,2021-02-28,0
Скічко О.О.,2021-03-07,0
Скічко О.О.,2021-03-21,0
Скічко О.О.,2021-04-04,0
Славицька А.К.,2020-12-20,191
Славицька А.К.,2021-01-31,190
Славицька А.К.,2021-02-07,164
Славицька А.К.,2021-02-21,174
Славицька А.К.,2021-02-28,4
Славицька А.К.,2021-03-07,151
Славицька А.К.,2021-03-21,350
Славицька А.К.,2021-04-04,1
Славицька А.К.,2021-04-18,431
Славицька А.К.,2021-05-02,304
Славицька А.К.,2021-05-23,218
Славицька А.К.,2021-06-06,231
Славицька А.К.,2021-06-20,360
Славицька А.К.,2021-07-04,322
Славицька А.К.,2021-07-18,304
Славицька А.К.,2021-07-25,0
Славицька А.К.,2021-08-29,0
Славицька А.К.,2021-09-12,146
Славицька А.К.,2021-09-26,143
Славицька А.К.,2021-10-10,106
Славицька А.К.,2021-10-24,423
Славицька А.К.,2021-11-07,305
Славицька А.К.,2021-11-21,130
Славицька А.К.,2021-12-05,330
Славицька А.К.,2021-12-19,202
Славицька А.К.,2022-01-30,108
Славицька А.К.,2022-02-06,24
Славицька А.К.,2022-02-20,135
Славицька А.К.,2022-02-27,18
Славицька А.К.,2022-04-24,78
Славицька А.К.,2022-05-08,90
Славицька А.К.,2022-05-15,45
Славицька А.К.,2022-05-22,30
Славицька А.К.,2022-06-05,53
Славицька А.К.,2022-06-19,38
Славицька А.К.,2022-06-26,71
Славицька А.К.,2022-07-03,46
